"agency","siteID","datetime","gheight.ft"
"USGS",2322500,"2017-09-11 07:30",2.25
"USGS",2322500,"2017-09-11 07:45",2.27
"USGS",2322500,"2017-09-11 08:00",2.29
"USGS",2322500,"2017-09-11 08:15",2.3
"USGS",2322500,"2017-09-11 08:30",2.31
"USGS",2322500,"2017-09-11 08:45",2.31
"USGS",2322500,"2017-09-11 09:00",2.3
"USGS",2322500,"2017-09-11 09:15",2.32
"USGS",2322500,"2017-09-11 09:30",2.31
"USGS",2322500,"2017-09-11 09:45",2.33
"USGS",2322500,"2017-09-11 10:00",2.32
"USGS",2322500,"2017-09-11 10:15",2.34
"USGS",2322500,"2017-09-11 10:30",2.34
"USGS",2322500,"2017-09-11 10:45",2.35
"USGS",2322500,"2017-09-11 11:00",2.36
"USGS",2322500,"2017-09-11 11:15",2.36
"USGS",2322500,"2017-09-11 11:30",2.38
"USGS",2322500,"2017-09-11 11:45",2.39
"USGS",2322500,"2017-09-11 12:00",2.4
"USGS",2322500,"2017-09-11 12:15",2.42
"USGS",2322500,"2017-09-11 12:30",2.43
"USGS",2322500,"2017-09-11 12:45",2.44
"USGS",2322500,"2017-09-11 13:00",2.45
"USGS",2322500,"2017-09-11 13:15",2.47
"USGS",2322500,"2017-09-11 13:30",2.47
"USGS",2322500,"2017-09-11 13:45",2.48
"USGS",2322500,"2017-09-11 14:00",2.49
"USGS",2322500,"2017-09-11 14:15",2.51
"USGS",2322500,"2017-09-11 14:30",2.51
"USGS",2322500,"2017-09-11 14:45",2.51
"USGS",2322500,"2017-09-11 15:00",2.53
"USGS",2322500,"2017-09-11 15:15",2.53
"USGS",2322500,"2017-09-11 15:30",2.54
"USGS",2322500,"2017-09-11 15:45",2.56
"USGS",2322500,"2017-09-11 16:00",2.56
"USGS",2322500,"2017-09-11 16:15",2.57
"USGS",2322500,"2017-09-11 16:30",2.58
"USGS",2322500,"2017-09-11 16:45",2.58
"USGS",2322500,"2017-09-11 17:00",2.59
"USGS",2322500,"2017-09-11 17:15",2.6
"USGS",2322500,"2017-09-11 17:30",2.6
"USGS",2322500,"2017-09-11 17:45",2.61
"USGS",2322500,"2017-09-11 18:00",2.62
"USGS",2322500,"2017-09-11 18:15",2.63
"USGS",2322500,"2017-09-11 18:30",2.64
"USGS",2322500,"2017-09-11 18:45",2.65
"USGS",2322500,"2017-09-11 19:00",2.66
"USGS",2322500,"2017-09-11 19:15",2.65
"USGS",2322500,"2017-09-11 19:30",2.67
"USGS",2322500,"2017-09-11 19:45",2.68
"USGS",2322500,"2017-09-11 20:00",2.69
"USGS",2322500,"2017-09-11 20:15",2.7
"USGS",2322500,"2017-09-11 20:30",2.71
"USGS",2322500,"2017-09-11 20:45",2.71
"USGS",2322500,"2017-09-11 21:00",2.71
"USGS",2322500,"2017-09-11 21:15",2.75
"USGS",2322500,"2017-09-11 21:30",2.74
"USGS",2322500,"2017-09-11 21:45",2.76
"USGS",2322500,"2017-09-11 22:00",2.77
"USGS",2322500,"2017-09-11 22:15",2.78
"USGS",2322500,"2017-09-11 22:30",2.78
"USGS",2322500,"2017-09-11 22:45",2.8
"USGS",2322500,"2017-09-11 23:00",2.8
"USGS",2322500,"2017-09-11 23:15",2.83
"USGS",2322500,"2017-09-11 23:30",2.83
"USGS",2322500,"2017-09-11 23:45",2.85
"USGS",2322500,"2017-09-12 00:00",2.86
"USGS",2322500,"2017-09-12 00:15",2.87
"USGS",2322500,"2017-09-12 00:30",2.89
"USGS",2322500,"2017-09-12 00:45",2.9
"USGS",2322500,"2017-09-12 01:00",2.9
"USGS",2322500,"2017-09-12 01:15",2.92
"USGS",2322500,"2017-09-12 01:30",2.93
"USGS",2322500,"2017-09-12 01:45",2.93
"USGS",2322500,"2017-09-12 02:00",2.94
"USGS",2322500,"2017-09-12 02:15",2.96
"USGS",2322500,"2017-09-12 02:30",2.96
"USGS",2322500,"2017-09-12 02:45",2.98
"USGS",2322500,"2017-09-12 03:00",2.99
"USGS",2322500,"2017-09-12 03:15",3
"USGS",2322500,"2017-09-12 03:30",3.03
"USGS",2322500,"2017-09-12 03:45",3.02
"USGS",2322500,"2017-09-12 04:00",3.03
"USGS",2322500,"2017-09-12 04:15",3.05
"USGS",2322500,"2017-09-12 04:30",3.07
"USGS",2322500,"2017-09-12 04:45",3.08
"USGS",2322500,"2017-09-12 05:00",3.09
"USGS",2322500,"2017-09-12 05:15",3.1
"USGS",2322500,"2017-09-12 05:30",3.1
"USGS",2322500,"2017-09-12 05:45",3.13
"USGS",2322500,"2017-09-12 06:00",3.13
"USGS",2322500,"2017-09-12 06:15",3.14
"USGS",2322500,"2017-09-12 06:30",3.15
"USGS",2322500,"2017-09-12 06:45",3.16
"USGS",2322500,"2017-09-12 07:00",3.18
"USGS",2322500,"2017-09-12 07:15",3.2
"USGS",2322500,"2017-09-12 07:30",3.2
"USGS",2322500,"2017-09-12 07:45",3.22
"USGS",2322500,"2017-09-12 08:00",3.24
"USGS",2322500,"2017-09-12 08:15",3.23
"USGS",2322500,"2017-09-12 08:30",3.22
"USGS",2322500,"2017-09-12 08:45",3.23
"USGS",2322500,"2017-09-12 09:00",3.25
"USGS",2322500,"2017-09-12 09:15",3.27
"USGS",2322500,"2017-09-12 09:30",3.28
"USGS",2322500,"2017-09-12 09:45",3.3
"USGS",2322500,"2017-09-12 10:00",3.3
"USGS",2322500,"2017-09-12 10:15",3.32
"USGS",2322500,"2017-09-12 10:30",3.34
"USGS",2322500,"2017-09-12 10:45",3.35
"USGS",2322500,"2017-09-12 11:00",3.37
"USGS",2322500,"2017-09-12 11:15",3.4
"USGS",2322500,"2017-09-12 11:30",3.4
"USGS",2322500,"2017-09-12 11:45",3.41
"USGS",2322500,"2017-09-12 12:00",3.42
"USGS",2322500,"2017-09-12 12:15",3.46
"USGS",2322500,"2017-09-12 12:30",3.47
"USGS",2322500,"2017-09-12 12:45",3.49
"USGS",2322500,"2017-09-12 13:00",3.5
"USGS",2322500,"2017-09-12 13:15",3.51
"USGS",2322500,"2017-09-12 13:30",3.55
"USGS",2322500,"2017-09-12 13:45",3.56
"USGS",2322500,"2017-09-12 14:00",3.58
"USGS",2322500,"2017-09-12 14:15",3.6
"USGS",2322500,"2017-09-12 14:30",3.63
"USGS",2322500,"2017-09-12 14:45",3.65
"USGS",2322500,"2017-09-12 15:00",3.67
"USGS",2322500,"2017-09-12 15:15",3.68
"USGS",2322500,"2017-09-12 15:30",3.71
"USGS",2322500,"2017-09-12 15:45",3.72
"USGS",2322500,"2017-09-12 16:00",3.76
"USGS",2322500,"2017-09-12 16:15",3.79
"USGS",2322500,"2017-09-12 16:30",3.81
"USGS",2322500,"2017-09-12 16:45",3.82
"USGS",2322500,"2017-09-12 17:00",3.86
"USGS",2322500,"2017-09-12 17:15",3.88
"USGS",2322500,"2017-09-12 17:30",3.91
"USGS",2322500,"2017-09-12 17:45",3.94
"USGS",2322500,"2017-09-12 18:00",3.97
"USGS",2322500,"2017-09-12 18:15",4
"USGS",2322500,"2017-09-12 18:30",4.02
"USGS",2322500,"2017-09-12 18:45",4.07
"USGS",2322500,"2017-09-12 19:00",4.1
"USGS",2322500,"2017-09-12 19:15",4.13
"USGS",2322500,"2017-09-12 19:30",4.17
"USGS",2322500,"2017-09-12 19:45",4.19
"USGS",2322500,"2017-09-12 20:00",4.22
"USGS",2322500,"2017-09-12 20:15",4.25
"USGS",2322500,"2017-09-12 20:30",4.28
"USGS",2322500,"2017-09-12 20:45",4.33
"USGS",2322500,"2017-09-12 21:00",4.35
"USGS",2322500,"2017-09-12 21:15",4.4
"USGS",2322500,"2017-09-12 21:30",4.43
"USGS",2322500,"2017-09-12 21:45",4.47
"USGS",2322500,"2017-09-12 22:00",4.49
"USGS",2322500,"2017-09-12 22:15",4.52
"USGS",2322500,"2017-09-12 22:30",4.57
"USGS",2322500,"2017-09-12 22:45",4.61
"USGS",2322500,"2017-09-12 23:00",4.66
"USGS",2322500,"2017-09-12 23:15",4.68
"USGS",2322500,"2017-09-12 23:30",4.73
"USGS",2322500,"2017-09-12 23:45",4.78
"USGS",2322500,"2017-09-13 00:00",4.84
"USGS",2322500,"2017-09-13 00:15",4.88
"USGS",2322500,"2017-09-13 00:30",4.93
"USGS",2322500,"2017-09-13 00:45",4.97
"USGS",2322500,"2017-09-13 01:00",5.04
"USGS",2322500,"2017-09-13 01:15",5.08
"USGS",2322500,"2017-09-13 01:30",5.14
"USGS",2322500,"2017-09-13 01:45",5.19
"USGS",2322500,"2017-09-13 02:00",5.24
"USGS",2322500,"2017-09-13 02:15",5.28
"USGS",2322500,"2017-09-13 02:30",5.35
"USGS",2322500,"2017-09-13 02:45",5.4
"USGS",2322500,"2017-09-13 03:00",5.44
"USGS",2322500,"2017-09-13 03:15",5.51
"USGS",2322500,"2017-09-13 03:30",5.57
"USGS",2322500,"2017-09-13 03:45",5.64
"USGS",2322500,"2017-09-13 04:00",5.7
"USGS",2322500,"2017-09-13 04:15",5.76
"USGS",2322500,"2017-09-13 04:30",5.83
"USGS",2322500,"2017-09-13 04:45",5.91
"USGS",2322500,"2017-09-13 05:00",5.98
"USGS",2322500,"2017-09-13 05:15",6.04
"USGS",2322500,"2017-09-13 05:30",6.12
"USGS",2322500,"2017-09-13 05:45",6.19
"USGS",2322500,"2017-09-13 06:00",6.25
"USGS",2322500,"2017-09-13 06:15",6.32
"USGS",2322500,"2017-09-13 06:30",6.4
"USGS",2322500,"2017-09-13 06:45",6.47
"USGS",2322500,"2017-09-13 07:00",6.55
"USGS",2322500,"2017-09-13 07:15",6.63
"USGS",2322500,"2017-09-13 07:30",6.71
"USGS",2322500,"2017-09-13 07:45",6.79
"USGS",2322500,"2017-09-13 08:00",6.86
"USGS",2322500,"2017-09-13 08:15",6.94
"USGS",2322500,"2017-09-13 08:30",7.03
"USGS",2322500,"2017-09-13 08:45",7.1
"USGS",2322500,"2017-09-13 09:00",7.18
"USGS",2322500,"2017-09-13 09:15",7.26
"USGS",2322500,"2017-09-13 09:30",7.34
"USGS",2322500,"2017-09-13 09:45",7.42
"USGS",2322500,"2017-09-13 10:00",7.5
"USGS",2322500,"2017-09-13 10:15",7.58
"USGS",2322500,"2017-09-13 10:30",7.65
"USGS",2322500,"2017-09-13 10:45",7.72
"USGS",2322500,"2017-09-13 11:00",7.79
"USGS",2322500,"2017-09-13 11:15",7.87
"USGS",2322500,"2017-09-13 11:30",7.95
"USGS",2322500,"2017-09-13 11:45",8.02
"USGS",2322500,"2017-09-13 12:00",8.09
"USGS",2322500,"2017-09-13 12:15",8.15
"USGS",2322500,"2017-09-13 12:30",8.23
"USGS",2322500,"2017-09-13 12:45",8.3
"USGS",2322500,"2017-09-13 13:00",8.38
"USGS",2322500,"2017-09-13 13:15",8.44
"USGS",2322500,"2017-09-13 13:30",8.52
"USGS",2322500,"2017-09-13 13:45",8.58
"USGS",2322500,"2017-09-13 14:00",8.64
"USGS",2322500,"2017-09-13 14:15",8.71
"USGS",2322500,"2017-09-13 14:30",8.78
"USGS",2322500,"2017-09-13 14:45",8.84
"USGS",2322500,"2017-09-13 15:00",8.9
"USGS",2322500,"2017-09-13 15:15",8.97
"USGS",2322500,"2017-09-13 15:30",9.02
"USGS",2322500,"2017-09-13 15:45",9.09
"USGS",2322500,"2017-09-13 16:00",9.15
"USGS",2322500,"2017-09-13 16:15",9.21
"USGS",2322500,"2017-09-13 16:30",9.28
"USGS",2322500,"2017-09-13 16:45",9.34
"USGS",2322500,"2017-09-13 17:00",9.4
"USGS",2322500,"2017-09-13 17:15",9.46
"USGS",2322500,"2017-09-13 17:30",9.53
"USGS",2322500,"2017-09-13 17:45",9.59
"USGS",2322500,"2017-09-13 18:00",9.64
"USGS",2322500,"2017-09-13 18:15",9.71
"USGS",2322500,"2017-09-13 18:30",9.76
"USGS",2322500,"2017-09-13 18:45",9.82
"USGS",2322500,"2017-09-13 19:00",9.88
"USGS",2322500,"2017-09-13 19:15",9.94
"USGS",2322500,"2017-09-13 19:30",9.99
"USGS",2322500,"2017-09-13 19:45",10.05
"USGS",2322500,"2017-09-13 20:00",10.11
"USGS",2322500,"2017-09-13 20:15",10.16
"USGS",2322500,"2017-09-13 20:30",10.22
"USGS",2322500,"2017-09-13 20:45",10.27
"USGS",2322500,"2017-09-13 21:00",10.33
"USGS",2322500,"2017-09-13 21:15",10.39
"USGS",2322500,"2017-09-13 21:30",10.44
"USGS",2322500,"2017-09-13 21:45",10.49
"USGS",2322500,"2017-09-13 22:00",10.55
"USGS",2322500,"2017-09-13 22:15",10.6
"USGS",2322500,"2017-09-13 22:30",10.65
"USGS",2322500,"2017-09-13 22:45",10.7
"USGS",2322500,"2017-09-13 23:00",10.75
"USGS",2322500,"2017-09-13 23:15",10.8
"USGS",2322500,"2017-09-13 23:30",10.85
"USGS",2322500,"2017-09-13 23:45",10.9
"USGS",2322500,"2017-09-14 00:00",10.95
"USGS",2322500,"2017-09-14 00:15",11
"USGS",2322500,"2017-09-14 00:30",11.04
"USGS",2322500,"2017-09-14 00:45",11.09
"USGS",2322500,"2017-09-14 01:00",11.13
"USGS",2322500,"2017-09-14 01:15",11.18
"USGS",2322500,"2017-09-14 01:30",11.22
"USGS",2322500,"2017-09-14 01:45",11.27
"USGS",2322500,"2017-09-14 02:00",11.31
"USGS",2322500,"2017-09-14 02:15",11.35
"USGS",2322500,"2017-09-14 02:30",11.4
"USGS",2322500,"2017-09-14 02:45",11.44
"USGS",2322500,"2017-09-14 03:00",11.48
"USGS",2322500,"2017-09-14 03:15",11.52
"USGS",2322500,"2017-09-14 03:30",11.57
"USGS",2322500,"2017-09-14 03:45",11.61
"USGS",2322500,"2017-09-14 04:00",11.64
"USGS",2322500,"2017-09-14 04:15",11.69
"USGS",2322500,"2017-09-14 04:30",11.73
"USGS",2322500,"2017-09-14 04:45",11.77
"USGS",2322500,"2017-09-14 05:00",11.81
"USGS",2322500,"2017-09-14 05:15",11.85
"USGS",2322500,"2017-09-14 05:30",11.89
"USGS",2322500,"2017-09-14 05:45",11.93
"USGS",2322500,"2017-09-14 06:00",11.93
"USGS",2322500,"2017-09-14 06:15",11.97
"USGS",2322500,"2017-09-14 06:30",12.01
"USGS",2322500,"2017-09-14 06:45",12.05
"USGS",2322500,"2017-09-14 07:00",12.09
"USGS",2322500,"2017-09-14 07:15",12.17
"USGS",2322500,"2017-09-14 07:30",12.2
"USGS",2322500,"2017-09-14 07:45",12.24
"USGS",2322500,"2017-09-14 08:00",12.28
"USGS",2322500,"2017-09-14 08:15",12.31
"USGS",2322500,"2017-09-14 08:30",12.35
"USGS",2322500,"2017-09-14 08:45",12.38
"USGS",2322500,"2017-09-14 09:00",12.42
"USGS",2322500,"2017-09-14 09:15",12.46
"USGS",2322500,"2017-09-14 09:30",12.49
"USGS",2322500,"2017-09-14 09:45",12.53
"USGS",2322500,"2017-09-14 10:00",12.56
"USGS",2322500,"2017-09-14 10:15",12.59
"USGS",2322500,"2017-09-14 10:30",12.63
"USGS",2322500,"2017-09-14 10:45",12.66
"USGS",2322500,"2017-09-14 11:00",12.7
"USGS",2322500,"2017-09-14 11:15",12.73
"USGS",2322500,"2017-09-14 11:30",12.76
"USGS",2322500,"2017-09-14 11:45",12.79
"USGS",2322500,"2017-09-14 12:00",12.82
"USGS",2322500,"2017-09-14 12:15",12.85
"USGS",2322500,"2017-09-14 12:30",12.88
"USGS",2322500,"2017-09-14 12:45",12.91
"USGS",2322500,"2017-09-14 13:00",12.94
"USGS",2322500,"2017-09-14 13:15",12.97
"USGS",2322500,"2017-09-14 13:30",13
"USGS",2322500,"2017-09-14 13:45",13.02
"USGS",2322500,"2017-09-14 14:00",13.06
"USGS",2322500,"2017-09-14 14:15",13.08
"USGS",2322500,"2017-09-14 14:30",13.11
"USGS",2322500,"2017-09-14 14:45",13.14
"USGS",2322500,"2017-09-14 15:00",13.16
"USGS",2322500,"2017-09-14 15:15",13.19
"USGS",2322500,"2017-09-14 15:30",13.22
"USGS",2322500,"2017-09-14 15:45",13.24
"USGS",2322500,"2017-09-14 16:00",13.27
"USGS",2322500,"2017-09-14 16:15",13.29
"USGS",2322500,"2017-09-14 16:30",13.32
"USGS",2322500,"2017-09-14 16:45",13.34
"USGS",2322500,"2017-09-14 17:00",13.37
"USGS",2322500,"2017-09-14 17:15",13.39
"USGS",2322500,"2017-09-14 17:30",13.41
"USGS",2322500,"2017-09-14 17:45",13.44
"USGS",2322500,"2017-09-14 18:00",13.46
"USGS",2322500,"2017-09-14 18:15",13.48
"USGS",2322500,"2017-09-14 18:30",13.51
"USGS",2322500,"2017-09-14 18:45",13.53
"USGS",2322500,"2017-09-14 19:00",13.55
"USGS",2322500,"2017-09-14 19:15",13.57
"USGS",2322500,"2017-09-14 19:30",13.6
"USGS",2322500,"2017-09-14 19:45",13.62
"USGS",2322500,"2017-09-14 20:00",13.64
"USGS",2322500,"2017-09-14 20:15",13.66
"USGS",2322500,"2017-09-14 20:30",13.68
"USGS",2322500,"2017-09-14 20:45",13.7
"USGS",2322500,"2017-09-14 21:00",13.71
"USGS",2322500,"2017-09-14 21:15",13.73
"USGS",2322500,"2017-09-14 21:30",13.75
"USGS",2322500,"2017-09-14 21:45",13.77
"USGS",2322500,"2017-09-14 22:00",13.79
"USGS",2322500,"2017-09-14 22:15",13.8
"USGS",2322500,"2017-09-14 22:30",13.82
"USGS",2322500,"2017-09-14 22:45",13.84
"USGS",2322500,"2017-09-14 23:00",13.86
"USGS",2322500,"2017-09-14 23:15",13.88
"USGS",2322500,"2017-09-14 23:30",13.89
"USGS",2322500,"2017-09-14 23:45",13.91
"USGS",2322500,"2017-09-15 00:00",13.93
"USGS",2322500,"2017-09-15 00:15",13.94
"USGS",2322500,"2017-09-15 00:30",13.96
"USGS",2322500,"2017-09-15 00:45",13.98
"USGS",2322500,"2017-09-15 01:00",13.99
"USGS",2322500,"2017-09-15 01:15",14
"USGS",2322500,"2017-09-15 01:30",14.02
"USGS",2322500,"2017-09-15 01:45",14.03
"USGS",2322500,"2017-09-15 02:00",14.04
"USGS",2322500,"2017-09-15 02:15",14.06
"USGS",2322500,"2017-09-15 02:30",14.07
"USGS",2322500,"2017-09-15 02:45",14.09
"USGS",2322500,"2017-09-15 03:00",14.1
"USGS",2322500,"2017-09-15 03:15",14.11
"USGS",2322500,"2017-09-15 03:30",14.12
"USGS",2322500,"2017-09-15 03:45",14.13
"USGS",2322500,"2017-09-15 04:00",14.15
"USGS",2322500,"2017-09-15 04:15",14.16
"USGS",2322500,"2017-09-15 04:30",14.17
"USGS",2322500,"2017-09-15 04:45",14.18
"USGS",2322500,"2017-09-15 05:00",14.19
"USGS",2322500,"2017-09-15 05:15",14.2
"USGS",2322500,"2017-09-15 05:30",14.21
"USGS",2322500,"2017-09-15 05:45",14.22
"USGS",2322500,"2017-09-15 06:00",14.22
"USGS",2322500,"2017-09-15 06:15",14.23
"USGS",2322500,"2017-09-15 06:30",14.24
"USGS",2322500,"2017-09-15 06:45",14.25
"USGS",2322500,"2017-09-15 07:00",14.26
"USGS",2322500,"2017-09-15 07:15",14.26
"USGS",2322500,"2017-09-15 07:30",14.27
"USGS",2322500,"2017-09-15 07:45",14.28
"USGS",2322500,"2017-09-15 08:00",14.29
"USGS",2322500,"2017-09-15 08:15",14.29
"USGS",2322500,"2017-09-15 08:30",14.3
"USGS",2322500,"2017-09-15 08:45",14.31
"USGS",2322500,"2017-09-15 09:00",14.31
"USGS",2322500,"2017-09-15 09:15",14.32
"USGS",2322500,"2017-09-15 09:30",14.32
"USGS",2322500,"2017-09-15 09:45",14.33
"USGS",2322500,"2017-09-15 10:00",14.34
"USGS",2322500,"2017-09-15 10:15",14.34
"USGS",2322500,"2017-09-15 10:30",14.35
"USGS",2322500,"2017-09-15 10:45",14.35
"USGS",2322500,"2017-09-15 11:00",14.36
"USGS",2322500,"2017-09-15 11:15",14.36
"USGS",2322500,"2017-09-15 11:30",14.36
"USGS",2322500,"2017-09-15 11:45",14.37
"USGS",2322500,"2017-09-15 12:00",14.37
"USGS",2322500,"2017-09-15 12:15",14.37
"USGS",2322500,"2017-09-15 12:30",14.38
"USGS",2322500,"2017-09-15 12:45",14.38
"USGS",2322500,"2017-09-15 13:00",14.38
"USGS",2322500,"2017-09-15 13:15",14.38
"USGS",2322500,"2017-09-15 13:30",14.39
"USGS",2322500,"2017-09-15 13:45",14.39
"USGS",2322500,"2017-09-15 14:00",14.39
"USGS",2322500,"2017-09-15 14:15",14.39
"USGS",2322500,"2017-09-15 14:30",14.39
"USGS",2322500,"2017-09-15 14:45",14.39
"USGS",2322500,"2017-09-15 15:00",14.39
"USGS",2322500,"2017-09-15 15:15",14.39
"USGS",2322500,"2017-09-15 15:30",14.39
"USGS",2322500,"2017-09-15 15:45",14.4
"USGS",2322500,"2017-09-15 16:00",14.4
"USGS",2322500,"2017-09-15 16:15",14.4
"USGS",2322500,"2017-09-15 16:30",14.4
"USGS",2322500,"2017-09-15 16:45",14.4
"USGS",2322500,"2017-09-15 17:00",14.4
"USGS",2322500,"2017-09-15 17:15",14.4
"USGS",2322500,"2017-09-15 17:30",14.4
"USGS",2322500,"2017-09-15 17:45",14.4
"USGS",2322500,"2017-09-15 18:00",14.4
"USGS",2322500,"2017-09-15 18:15",14.4
"USGS",2322500,"2017-09-15 18:30",14.4
"USGS",2322500,"2017-09-15 18:45",14.4
"USGS",2322500,"2017-09-15 19:00",14.4
"USGS",2322500,"2017-09-15 19:15",14.4
"USGS",2322500,"2017-09-15 19:30",14.4
"USGS",2322500,"2017-09-15 19:45",14.4
"USGS",2322500,"2017-09-15 20:00",14.4
"USGS",2322500,"2017-09-15 20:15",14.39
"USGS",2322500,"2017-09-15 20:30",14.39
"USGS",2322500,"2017-09-15 20:45",14.39
"USGS",2322500,"2017-09-15 21:00",14.39
"USGS",2322500,"2017-09-15 21:15",14.38
"USGS",2322500,"2017-09-15 21:30",14.38
"USGS",2322500,"2017-09-15 21:45",14.38
"USGS",2322500,"2017-09-15 22:00",14.38
"USGS",2322500,"2017-09-15 22:15",14.37
"USGS",2322500,"2017-09-15 22:30",14.37
"USGS",2322500,"2017-09-15 22:45",14.37
"USGS",2322500,"2017-09-15 23:00",14.36
"USGS",2322500,"2017-09-15 23:15",14.36
"USGS",2322500,"2017-09-15 23:30",14.36
"USGS",2322500,"2017-09-15 23:45",14.36
"USGS",2322500,"2017-09-16 00:00",14.35
"USGS",2322500,"2017-09-16 00:15",14.35
"USGS",2322500,"2017-09-16 00:30",14.34
"USGS",2322500,"2017-09-16 00:45",14.34
"USGS",2322500,"2017-09-16 01:00",14.33
"USGS",2322500,"2017-09-16 01:15",14.33
"USGS",2322500,"2017-09-16 01:30",14.33
"USGS",2322500,"2017-09-16 01:45",14.32
"USGS",2322500,"2017-09-16 02:00",14.31
"USGS",2322500,"2017-09-16 02:15",14.31
"USGS",2322500,"2017-09-16 02:30",14.3
"USGS",2322500,"2017-09-16 02:45",14.3
"USGS",2322500,"2017-09-16 03:00",14.29
"USGS",2322500,"2017-09-16 03:15",14.29
"USGS",2322500,"2017-09-16 03:30",14.28
"USGS",2322500,"2017-09-16 03:45",14.28
"USGS",2322500,"2017-09-16 04:00",14.27
"USGS",2322500,"2017-09-16 04:15",14.27
"USGS",2322500,"2017-09-16 04:30",14.26
"USGS",2322500,"2017-09-16 04:45",14.25
"USGS",2322500,"2017-09-16 05:00",14.25
"USGS",2322500,"2017-09-16 05:15",14.24
"USGS",2322500,"2017-09-16 05:30",14.23
"USGS",2322500,"2017-09-16 05:45",14.23
"USGS",2322500,"2017-09-16 06:00",14.22
"USGS",2322500,"2017-09-16 06:15",14.21
"USGS",2322500,"2017-09-16 06:30",14.21
"USGS",2322500,"2017-09-16 06:45",14.2
"USGS",2322500,"2017-09-16 07:00",14.19
"USGS",2322500,"2017-09-16 07:15",14.18
"USGS",2322500,"2017-09-16 07:30",14.18
"USGS",2322500,"2017-09-16 07:45",14.17
"USGS",2322500,"2017-09-16 08:00",14.16
"USGS",2322500,"2017-09-16 08:15",14.15
"USGS",2322500,"2017-09-16 08:30",14.15
"USGS",2322500,"2017-09-16 08:45",14.14
"USGS",2322500,"2017-09-16 09:00",14.13
"USGS",2322500,"2017-09-16 09:15",14.12
"USGS",2322500,"2017-09-16 09:30",14.11
"USGS",2322500,"2017-09-16 09:45",14.1
"USGS",2322500,"2017-09-16 10:00",14.09
"USGS",2322500,"2017-09-16 10:15",14.09
"USGS",2322500,"2017-09-16 10:30",14.08
"USGS",2322500,"2017-09-16 10:45",14.07
"USGS",2322500,"2017-09-16 11:00",14.06
"USGS",2322500,"2017-09-16 11:15",14.05
"USGS",2322500,"2017-09-16 11:30",14.04
"USGS",2322500,"2017-09-16 11:45",14.03
"USGS",2322500,"2017-09-16 12:00",14.02
"USGS",2322500,"2017-09-16 12:15",14.01
"USGS",2322500,"2017-09-16 12:30",14
"USGS",2322500,"2017-09-16 12:45",13.99
"USGS",2322500,"2017-09-16 13:00",13.98
"USGS",2322500,"2017-09-16 13:15",13.97
"USGS",2322500,"2017-09-16 13:30",13.96
"USGS",2322500,"2017-09-16 13:45",13.95
"USGS",2322500,"2017-09-16 14:00",13.94
"USGS",2322500,"2017-09-16 14:15",13.93
"USGS",2322500,"2017-09-16 14:30",13.92
"USGS",2322500,"2017-09-16 14:45",13.91
"USGS",2322500,"2017-09-16 15:00",13.89
"USGS",2322500,"2017-09-16 15:15",13.89
"USGS",2322500,"2017-09-16 15:30",13.87
"USGS",2322500,"2017-09-16 15:45",13.86
"USGS",2322500,"2017-09-16 16:00",13.85
"USGS",2322500,"2017-09-16 16:15",13.84
"USGS",2322500,"2017-09-16 16:30",13.83
"USGS",2322500,"2017-09-16 16:45",13.82
"USGS",2322500,"2017-09-16 17:00",13.8
"USGS",2322500,"2017-09-16 17:15",13.79
"USGS",2322500,"2017-09-16 17:30",13.78
"USGS",2322500,"2017-09-16 17:45",13.77
"USGS",2322500,"2017-09-16 18:00",13.76
"USGS",2322500,"2017-09-16 18:15",13.74
"USGS",2322500,"2017-09-16 18:30",13.73
"USGS",2322500,"2017-09-16 18:45",13.72
"USGS",2322500,"2017-09-16 19:00",13.71
"USGS",2322500,"2017-09-16 19:15",13.69
"USGS",2322500,"2017-09-16 19:30",13.68
"USGS",2322500,"2017-09-16 19:45",13.67
"USGS",2322500,"2017-09-16 20:00",13.66
"USGS",2322500,"2017-09-16 20:15",13.64
"USGS",2322500,"2017-09-16 20:30",13.63
"USGS",2322500,"2017-09-16 20:45",13.62
"USGS",2322500,"2017-09-16 21:00",13.6
"USGS",2322500,"2017-09-16 21:15",13.59
"USGS",2322500,"2017-09-16 21:30",13.58
"USGS",2322500,"2017-09-16 21:45",13.56
"USGS",2322500,"2017-09-16 22:00",13.55
"USGS",2322500,"2017-09-16 22:15",13.54
"USGS",2322500,"2017-09-16 22:30",13.52
"USGS",2322500,"2017-09-16 22:45",13.51
"USGS",2322500,"2017-09-16 23:00",13.5
"USGS",2322500,"2017-09-16 23:15",13.48
"USGS",2322500,"2017-09-16 23:30",13.47
"USGS",2322500,"2017-09-16 23:45",13.45
"USGS",2322500,"2017-09-17 00:00",13.44
"USGS",2322500,"2017-09-17 00:15",13.42
"USGS",2322500,"2017-09-17 00:30",13.41
"USGS",2322500,"2017-09-17 00:45",13.39
"USGS",2322500,"2017-09-17 01:00",13.38
"USGS",2322500,"2017-09-17 01:15",13.37
"USGS",2322500,"2017-09-17 01:30",13.35
"USGS",2322500,"2017-09-17 01:45",13.34
"USGS",2322500,"2017-09-17 02:00",13.32
"USGS",2322500,"2017-09-17 02:15",13.31
"USGS",2322500,"2017-09-17 02:30",13.29
"USGS",2322500,"2017-09-17 02:45",13.28
"USGS",2322500,"2017-09-17 03:00",13.26
